id,active,status,first_name,last_name,team_code,team_id,position,height,weight,birth_date,age,depth_order,college,experience,injury_status,injury_body_part,injury_notes,injury_start_date,draftkings_name,fanduel_name,fantasydraft_name,yahoo_name,draftkings_player_id,fanduel_player_id,fantasyalarm_player_id,fantasydraft_player_id,rotowire_player_id,rotoworld_player_id,sportsdata_player_id,sportsdirect_player_id,sportsradar_player_id,stats_player_id,usatoday_player_id,yahoo_player_id,updated_at
102962,f,Inactive,Mark,Nzeocha,"",0,OLB,"6''3'"",240,1990-01-19 00:00:00,31,2,Wyoming,7,,,,0001-01-01 00:00:00,,,,,,,303343,,10385,,16995,51914,,592426,8249770,28624,2021-11-19 15:11:11.609409
100889,t,Active,Javelin,Guidry,"",24,CB,"5''9'"",191,1998-08-06 00:00:00,23,2,Utah,2,,,,0001-01-01 00:00:00,,,,,,,307744,,14454,,22081,127381,,,8254771,33333,2021-11-19 15:12:37.939518
102778,t,Practice Squad,Warren,Jackson,"",32,WR,"6''6'"",219,1999-06-16 00:00:00,22,3,Colorado State,0,,,,0001-01-01 00:00:00,Warren Jackson,Warren Jackson,,Warren Jackson,976118,91783,,,15173,,22605,129076,,,8275283,33897,2021-11-19 15:14:23.819736
102381,t,Practice Squad,Dazz,Newsome,"",6,WR,"5''11'"",190,1999-05-15 00:00:00,22,3,North Carolina,0,,,,0001-01-01 00:00:00,Dazz Newsome,Dazz Newsome,,,976353,93577,,,15560,,22573,128025,,,8274093,33609,2021-11-19 15:12:44.483006
103429,f,Inactive,Devante,Mays,"",0,RB,"5''10'"",224,1994-05-26 00:00:00,27,0,Utah State,2,,,,0001-01-01 00:00:00,Devante Mays,Devante Mays,Devante Mays,Devante Mays,867674,62002,304928,867674,12219,,19090,90096,,867674,6082715,30351,2021-11-19 15:11:18.383823
101601,t,Practice Squad,Keith,Kirkwood,"",5,WR,"6''3'"",210,1994-12-26 00:00:00,26,3,Temple,4,,,,0001-01-01 00:00:00,Keith Kirkwood,Keith Kirkwood,Keith Kirkwood,Keith Kirkwood,746244,45997,306436,746244,13019,,20071,74944,,746244,8252850,31517,2021-11-19 15:12:56.213441
103587,f,Inactive,Roger,Lewis,"",0,WR,"6''0'"",199,1993-11-27 00:00:00,27,0,Bowling Green,3,,,,0001-01-01 00:00:00,Roger Lewis,Roger Lewis,Roger Lewis,Roger Lewis,822756,53532,304297,822756,10843,11532,18285,87760,,822756,2534120,29855,2021-09-29 00:04:05.686907
101844,t,Active,Morgan,Cox,"",34,LS,"6''4'"",235,1986-04-26 00:00:00,35,0,Tennessee,12,,,,0001-01-01 00:00:00,Morgan Cox,,,,334132,,300214,,7075,,11008,35677,,,8275032,24362,2021-11-19 15:13:09.937778
103528,f,Inactive,Michael,Jordan,"",0,CB,"6''1'"",200,1992-10-21 00:00:00,28,0,Missouri Western,4,,,,0001-01-01 00:00:00,,,,,,,304264,,11575,,18252,95052,,915157,2534015,29724,2021-09-29 00:04:04.797362
100083,t,Active,Nasir,Adderley,"",29,FS,"6''0'"",206,1997-05-31 00:00:00,24,1,Delaware,3,Questionable,Ankle,Adderley was a full participant in practice on Thursday heading into Week 11 versus the Steelers.,2021-11-10 00:00:00,,,,,,,306773,,13668,,20733,123423,,,8253372,31892,2021-11-19 15:14:32.148856
103215,f,Inactive,Jaleel,Scott,"",0,WR,"6''5'"",210,1995-02-23 00:00:00,26,10,New Mexico State,4,,,,0001-01-01 00:00:00,Jaleel Scott,Jaleel Scott,Jaleel Scott,Jaleel Scott,912761,68800,305918,912761,12776,,19925,121097,,912761,8254821,31102,2021-11-19 15:11:28.181406
102763,t,Active,Derrek,Tuszka,"",28,DE,"6''5'"",246,1997-08-17 00:00:00,24,2,North Dakota State,2,,,,0001-01-01 00:00:00,,,,,,,307813,,14731,,21873,176589,,,8275853,32923,2021-11-19 15:14:41.393061
103666,f,Inactive,Braxton,Miller,"",0,WR,"6''1'"",201,1992-11-30 00:00:00,28,0,Ohio State,3,,,,0001-01-01 00:00:00,Braxton Miller,Braxton Miller,Braxton Miller,Braxton Miller,593518,28525,304012,593518,10900,11261,17964,54264,,593518,2532663,29319,2021-11-03 18:17:38.707232
102267,t,Injured Reserve,Jamie,Collins Sr.,"",21,LB,"6''3'"",255,1989-10-20 00:00:00,32,0,Southern Mississipi,9,Out,Ankle,Collins has been placed on Injured Reserve and will miss at least three weeks.,2021-11-10 00:00:00,,,,,,,302064,,8715,8499,14885,42343,,512963,8277276,26675,2021-11-19 15:13:51.278429
100429,t,Injured Reserve,Brandon,Brooks,"",26,G,"6''5'"",335,1989-08-19 00:00:00,32,0,Miami (OH),10,Out,Pectoral Strain,Brooks has been placed on Injured Reserve but is expected to return at some point this season.,2021-09-20 00:00:00,,,,,,,302486,,8127,7498,13959,37019,,,8250326,25786,2021-11-19 15:14:03.842784
100107,t,Reserve/COVID-19,Drue,Tranquill,"",29,ILB,"6''2'"",234,1995-08-15 00:00:00,26,1,Notre Dame,3,Out,COVID-19,Tranquill has been placed on the COVID-19 list and will need to pass through the league's health and safety protocols before being eligible to rejoin the team.,2021-11-11 00:00:00,,,,,,,306855,,13814,,20968,81235,,,8253504,31962,2021-11-19 15:14:32.185221
102776,f,Inactive,Parnell,Motley,"",0,CB,"6''0'"",180,1997-10-28 00:00:00,24,0,Oklahoma,2,,,,0001-01-01 00:00:00,,,,,,,307886,,14599,,22427,119786,,,8253305,33293,2021-11-19 15:12:00.283416
102781,t,Active,Branden,Mack,"",10,WR,"6''5'"",220,1998-08-23 00:00:00,23,0,Temple,0,,,,0001-01-01 00:00:00,Branden Mack,Branden Mack,,Branden Mack,943664,72552,,,15521,,22643,122973,,,8274612,33898,2021-08-24 00:01:11.981631
100363,t,Active,Elijah,Campbell,"",19,SS,"5''10'"",196,1995-08-24 00:00:00,26,0,Nortern Iowa,2,Questionable,Toe,Campbell was limited in practice on Thursday heading into Week 11 versus the Jets.,2021-11-08 00:00:00,,,,,,,306304,,13139,,20271,93968,,,8275785,31451,2021-11-19 15:12:12.40989
103774,f,Inactive,Chris,Jones,"",0,P,"6''0'"",205,1989-07-21 00:00:00,32,0,Carson-Newman,10,,,,0001-01-01 00:00:00,Chris Jones,,,,404804,,302804,,8021,,13119,51333,,,8250789,25431,2021-11-19 15:10:59.896378
102750,t,Active,J.T.,Gray,"",22,SS,"6''0'"",202,1996-01-18 00:00:00,25,2,Mississippi State,4,,,,0001-01-01 00:00:00,,,,,,,306547,,13106,,20559,84241,,,8252366,31411,2021-11-19 15:14:07.064311
102881,t,Injured Reserve,Justice,Hill,"",3,RB,"5''10'"",200,1997-11-14 00:00:00,24,6,Oklahoma State,3,Out,Achilles,Hill suffered a torn Achilles and will miss the 2021-2022 season.,2021-09-09 00:00:00,Justice Hill,Justice Hill,Justice Hill,Justice Hill,923109,71521,306827,923109,13427,13944,20802,119997,,923109,8253791,31945,2021-11-19 15:12:57.610022
103938,f,Inactive,Aca'Cedric,Ware,"",0,RB,"6''0'"",205,1997-06-29 00:00:00,24,0,USC,1,,,,0001-01-01 00:00:00,Aca'Cedric Ware,Aca'Cedric Ware,Aca'Cedric Ware,Aca'Cedric Ware,880043,63582,307549,880043,13599,,20973,91499,,880043,6193783,32629,2021-11-19 15:11:33.998234
103407,f,Inactive,Micah,Abernathy,"",0,FS,"6''0'"",196,1997-02-10 00:00:00,24,0,Tennessee,0,,,,0001-01-01 00:00:00,,,,,,,307205,,14154,,21334,90264,,877193,2534068,32139,2021-08-30 00:04:53.647992
101990,t,Active,A.J.,Klein,"",4,OLB,"6''1'"",240,1991-07-30 00:00:00,30,2,Iowa State,9,,,,0001-01-01 00:00:00,,,,,,,301861,,8942,8558,15186,49659,,,8257508,26771,2021-11-19 15:12:14.17309
100699,t,Injured Reserve,Chase,Roullier,"",35,C,"6''4'"",312,1993-08-23 00:00:00,28,0,Wyoming,5,Out,Leg,Roullier has been placed on Injured Reserve and will miss some time.,2021-11-02 00:00:00,,,,,,,305346,,11816,,19134,60114,,,8250186,30312,2021-11-19 15:12:52.586934
100949,t,Active,T.Y.,Hilton,"",14,WR,"5''10'"",183,1989-11-14 00:00:00,32,1,Florida International,10,,,,0001-01-01 00:00:00,T.Y. Hilton,T.Y. Hilton,T.Y. Hilton,T.Y. Hilton,468655,22031,301199,468655,8098,7558,14005,37290,,468655,8255096,25802,2021-11-19 15:12:33.61901
102757,t,Active,DeSean,Jackson,"",25,WR,"5''10'"",175,1986-12-01 00:00:00,34,1,California,14,,,,0001-01-01 00:00:00,DeSean Jackson,DeSean Jackson,DeSean Jackson,DeSean Jackson,300173,6739,301009,300173,5581,4659,3943,20625,,300173,8277588,8826,2021-11-19 15:12:55.543604
104312,f,Inactive,Mark,Barron,"",0,ILB,"6''1'"",213,1989-10-27 00:00:00,32,2,Alabama,9,,,,0001-01-01 00:00:00,,,,,,,300849,,8197,7497,14635,37546,,,7606366,25717,2021-11-19 15:11:00.116807
102053,t,Active,Tyler,Matakevich,"",4,ILB,"6''1'"",235,1992-12-22 00:00:00,28,3,Temple,6,,,,0001-01-01 00:00:00,Tyler Matakevich,,,Tyler Matakevich,,,304172,,11129,,18162,61223,,,8257519,29480,2021-11-19 15:12:16.686033
102797,t,Active,Mac,McCain III,"",10,CB,"6''0'"",175,1998-02-06 00:00:00,23,3,North Carolina A&T,0,,,,0001-01-01 00:00:00,,,,,,,,,15743,,23006,182052,,,8274615,33899,2021-11-19 15:14:43.659034
101646,t,Active,Hjalte,Froholdt,"",8,G,"6''5'"",310,1996-08-20 00:00:00,25,3,Arkansas,3,,,,0001-01-01 00:00:00,,,,,,,306861,,13856,,20761,90474,,,8276926,31950,2021-11-19 15:12:32.380665
102798,f,Inactive,Johnson,Bademosi,"",0,DB,"6''0'"",219,1990-07-23 00:00:00,31,0,Stanford,9,,,,0001-01-01 00:00:00,Johnson Bademosi,,,Johnson Bademosi,,,302951,,8562,,13886,38589,,461138,8252257,26366,2021-11-19 15:10:58.705865
102812,f,Inactive,Christian,Montano,"",0,C,"6''4'"",300,1995-09-26 00:00:00,26,3,Tulane,1,,,,0001-01-01 00:00:00,,,,,,,308435,,15033,,22216,87179,,,8274504,32941,2021-11-19 15:12:05.225678
102801,t,Active,Juwan,Johnson,"",22,TE,"6''4'"",231,1996-09-13 00:00:00,25,2,Oregon,2,,,,0001-01-01 00:00:00,Juwan Johnson,Juwan Johnson,,Juwan Johnson,884609,64808,307889,,14630,,21738,93721,,,8252440,33113,2021-11-19 15:14:09.85539
100265,t,Active,Richard,LeCounte III,"",8,S,"5''10'"",196,1998-09-11 00:00:00,23,2,Georgia,0,,,,0001-01-01 00:00:00,,,,,,,,,15363,,22898,130015,,,8274782,33557,2021-11-19 15:12:38.562453
102835,f,Inactive,Michael,Bennett,"",0,DT,"6''2'"",287,1993-02-24 10:00:00,28,0,Ohio State,4,,,,0001-01-01 00:00:00,,,,,,,303198,,10312,,16940,54103,,,6495513,28568,2021-11-19 15:11:11.027712
102200,t,Practice Squad,Tanner,Gentry,"",4,WR,"6''1'"",211,1994-12-18 00:00:00,26,3,Wyoming,1,,,,0001-01-01 00:00:00,Tanner Gentry,Tanner Gentry,Tanner Gentry,Tanner Gentry,728964,46374,304804,728964,12353,12470,19431,75977,,728964,8257489,30720,2021-11-19 15:12:17.340802
102385,t,Active,Khyiris,Tonga,"",6,DL,"6''3'"",321,1996-07-07 00:00:00,25,2,Brigham Young,0,,,,0001-01-01 00:00:00,,,,,,,,,15325,,22778,131042,,,8274102,33851,2021-11-19 15:12:44.554147
103821,f,Inactive,Je'Ron,Hamm,"",0,WR,"6''3'"",233,1992-06-15 00:00:00,29,0,Louisiana-Monroe,4,,,,0001-01-01 00:00:00,Je'Ron Hamm,Je'Ron Hamm,Je'Ron Hamm,Je'Ron Hamm,544242,46767,301448,544242,9901,,16574,50156,,544242,,27926,2021-09-29 00:04:20.528335
100810,t,Reserve/COVID-19,Joey,Bosa,"",29,DE,"6''5'"",280,1995-07-11 00:00:00,26,1,Ohio State,6,Out,COVID-19,Bosa has been placed on the Reserve/COVID-19 List and will need to pass through league health and safety protocols before being eligible to rejoin the team.,2021-11-16 00:00:00,,,,,,,303928,,10914,11207,17915,74262,,,8253388,29237,2021-11-19 15:14:34.913799
102804,f,Inactive,Dion,Jordan,"",0,DE,"6''6'"",284,1990-03-05 00:00:00,31,0,Oregon,7,,,,0001-01-01 00:00:00,Dion Jordan,,,Dion Jordan,,,301587,,8658,8384,14875,40453,,459199,8249703,26626,2021-11-19 15:11:01.156198
101991,t,Reserve/COVID-19,Star,Lotulelei,"",4,DT,"6''2'"",315,1989-12-20 00:00:00,31,1,Utah,8,Out,COVID-19,Lotulelei has been placed on the COVID-19 list and will need to pass through the league's health and safety protocols before being eligible to rejoin the team.,2021-11-14 00:00:00,Star Lotulelei,,,Star Lotulelei,,,302122,,8668,8431,15188,46813,,543761,8257516,26637,2021-11-19 15:12:33.962212
100103,t,Active,Amani,Hooker,"",34,FS,"5''11'"",210,1998-06-14 00:00:00,23,2,Iowa,3,,,,0001-01-01 00:00:00,,,,,,,306885,,13550,,20811,121725,,,8254988,31948,2021-11-19 15:13:12.149018
102833,f,Inactive,Jamar,Taylor,"",0,CB,"5''11'"",192,1990-09-29 00:00:00,31,3,Boise State,8,,,,0001-01-01 00:00:00,,,,,,,300381,,8644,8493,14878,37578,,449732,8249828,26677,2021-11-19 15:11:01.187368
100431,t,Active,Zach,Ertz,"",1,TE,"6''5'"",250,1990-11-10 00:00:00,31,1,Stanford,9,,,,0001-01-01 00:00:00,Zach Ertz,Zach Ertz,Zach Ertz,Zach Ertz,503177,29780,301466,503177,8781,8409,14856,42604,,503177,8277393,26658,2021-11-19 15:13:32.316573
100084,t,Practice Squad,Emeke,Egbule,"",29,OLB,"6''2'"",245,1996-10-13 00:00:00,25,0,Houston,3,,,,0001-01-01 00:00:00,,,,,,,306914,,13855,,20750,94023,,,8253407,32032,2021-11-19 15:14:35.555224
102834,f,Inactive,Todd,Davis,"",0,ILB,"6''1'"",230,1992-05-17 00:00:00,29,3,Sacramento State,8,,,,0001-01-01 00:00:00,,,,,,,302322,,9998,10238,17157,65562,,,8275143,28312,2021-11-19 15:11:12.462977
102829,t,Active,Eric,Burrell,"",22,S,"6''0'"",195,1998-01-08 00:00:00,23,0,Wisconsin,0,,,,0001-01-01 00:00:00,,,,,,,,,15349,,23027,120141,,,8274497,33686,2021-08-30 00:03:53.311203
102806,t,Active,Malcolm,Roach,"",22,DE,"6''3'"",290,1998-06-09 00:00:00,23,1,Texas,2,Questionable,Knee,Roach did not practice Thursday heading into Week 11 versus the Eagles.,2021-11-17 00:00:00,,,,,,,307618,,14726,,21899,119835,,,8252523,33118,2021-11-19 15:14:04.143486
102810,f,Inactive,Jalen,McCleskey,"",0,WR,"5''11'"",165,1997-08-06 00:00:00,24,0,Tulane,1,,,,0001-01-01 00:00:00,Jalen McCleskey,Jalen McCleskey,,Jalen McCleskey,882856,64205,308350,,14977,,22175,91259,,,8274503,33063,2021-11-19 15:12:05.817406
102238,f,Inactive,Tre,Roberson,"",0,DB,"6''0'"",200,1992-10-22 00:00:00,29,0,Illinois State,1,,,,0001-01-01 00:00:00,,,,,,,304598,,11506,,18629,95075,,,8248817,29925,2021-11-19 15:11:16.510284
102802,t,Active,Marquez,Callaway,"",22,WR,"6''2'"",204,1998-03-27 00:00:00,23,1,Tennessee,2,,,,0001-01-01 00:00:00,Marquez Callaway,Marquez Callaway,,Marquez Callaway,921454,71246,307647,,14556,,21750,119918,,,8252277,33109,2021-11-19 15:14:09.894967
102811,f,Inactive,Marcus,Willoughby,"",0,OLB,"6''3'"",252,1998-07-26 00:00:00,23,0,Elon,1,,,,0001-01-01 00:00:00,,,,,,,308376,,15136,,22198,176634,,,8252618,33011,2021-11-19 15:12:12.101294
102796,t,Practice Squad,Nolan,Laufenberg,"",35,G,"6''3'"",312,1999-03-25 00:00:00,22,0,Air Force,0,,,,0001-01-01 00:00:00,,,,,,,,,15742,,23005,133077,,,8274611,33895,2021-11-19 15:12:52.373291
102832,t,Active,Geno,Stone,"",3,S,"5''10'"",209,1999-04-19 00:00:00,22,2,Iowa,2,,,,0001-01-01 00:00:00,,,,,,,307670,,14474,,21931,127038,,,8253857,32889,2021-11-19 15:12:55.122537
103012,f,Inactive,Thomas,Rawls,"",0,RB,"5''10'"",220,1993-08-03 00:00:00,28,0,Central Michigan,4,,,,0001-01-01 00:00:00,Thomas Rawls,Thomas Rawls,Thomas Rawls,Thomas Rawls,605730,28095,303635,605730,10185,10420,17050,53289,,605730,2523438,28714,2021-09-29 00:04:09.912684
102805,t,Active,Adam,Trautman,"",22,TE,"6''5'"",255,1997-02-05 00:00:00,24,1,Dayton,2,,,,0001-01-01 00:00:00,Adam Trautman,Adam Trautman,,Adam Trautman,875444,130270,308030,,14541,,21786,176585,,,8252578,32775,2021-11-19 15:14:09.936382
102826,t,Injured Reserve,Michael,Brown,"",22,OL,"6''3'"",348,1994-09-19 00:00:00,26,0,West Virginia,0,Out,Undisclosed,Brown has reverted to Injured Reserve and will miss the 2021-22 season.,2021-08-19 00:00:00,,,,,,,,,15687,,23024,139592,,,8274496,33689,2021-08-20 00:01:22.161617
102830,f,Inactive,Lawrence,Woods,"",0,CB,"5''10'"",182,0001-01-01 00:00:00,0,0,Truman State,0,"","","",0001-01-01 00:00:00,,,,,,,,,15688,,23029,182053,,,8274519,,2021-08-19 00:04:26.973832
102828,f,Inactive,Nolan,Cooney,"",0,P,"6''3'"",202,1996-09-18 00:00:00,24,0,Syracuse,0,,,,0001-01-01 00:00:00,,,,,,,,,15685,,23026,122703,,,8274498,33691,2021-08-25 00:06:18.519625
102831,f,Inactive,Deuce,Wallace,"",0,DB,"6''2'"",212,1996-10-01 00:00:00,24,0,Louisiana-Lafayette,1,,,,0001-01-01 00:00:00,,,,,,,,,15747,,23091,90750,,,8274516,33916,2021-09-01 00:04:23.629691
102827,t,Active,Shaq,Smith,"",22,LB,"6''2'"",245,1997-03-26 00:00:00,24,2,Maryland,0,,,,0001-01-01 00:00:00,,,,,,,,,15666,,23025,119145,,,8274510,33688,2021-08-30 00:03:53.275996
102882,t,Injured Reserve,Iman,Marshall,"",3,CB,"6''1'"",210,1997-02-27 00:00:00,24,0,USC,3,Out,Knee,Marshall has been placed on Injured Reserve and will miss the 2021-22 season.,2021-07-22 00:00:00,,,,,,,306830,,13654,,20867,91484,,880035,8253816,31959,2021-11-19 15:12:57.639148
103777,f,Inactive,Prince,Amukamara,"",0,CB,"6''0'"",204,1989-06-06 00:00:00,32,3,Nebraska,10,,,,0001-01-01 00:00:00,,,,,,,300581,,7509,6494,13135,35480,,,8275176,24806,2021-11-19 15:10:59.929316
104316,f,Inactive,Olivier,Vernon,"",0,DE,"6''2'"",262,1990-10-07 00:00:00,31,1,Miami (FL),10,,,,0001-01-01 00:00:00,,,,,,,301525,,8146,7544,14646,41414,,,8254281,25782,2021-11-19 15:11:00.180624
102845,f,Inactive,Quincy,Enunwa,"",0,WR,"6''2'"",225,1992-05-31 00:00:00,29,0,Nebraska,6,,,,0001-01-01 00:00:00,Quincy Enunwa,Quincy Enunwa,Quincy Enunwa,Quincy Enunwa,540619,27266,300931,540619,9476,9610,16063,49894,,540619,6148366,27737,2021-11-19 15:11:07.696055
101638,t,Active,Ed,Oliver,"",4,DT,"6''1'"",287,1997-12-12 00:00:00,23,1,Houston,3,,,,0001-01-01 00:00:00,,,,,,,306725,,13653,14016,20898,121322,,,8257531,31841,2021-11-19 15:12:20.383829
102873,f,Inactive,Kentrell,Brothers,"",0,ILB,"6''1'"",242,1993-02-08 00:00:00,28,0,Missouri,4,,,,0001-01-01 00:00:00,Kentrell Brothers,,,Kentrell Brothers,,,304086,,10920,,18077,54295,,605257,6074246,29394,2021-11-19 15:11:20.16473
100989,t,Active,Rashod,Hill,"",20,OT,"6''6'"",313,1992-01-12 00:00:00,29,2,Southern Mississippi,6,,,,0001-01-01 00:00:00,,,,,,,304327,,11470,,18315,51788,,,8248046,29509,2021-11-19 15:13:36.941655
102853,f,Inactive,Xavier,Grimble,"",0,TE,"6''4'"",261,1992-09-22 00:00:00,29,5,USC,5,,,,0001-01-01 00:00:00,Xavier Grimble,Xavier Grimble,Xavier Grimble,Xavier Grimble,555680,29592,301447,555680,9283,,16395,52044,,555680,6499756,28184,2021-11-19 15:11:12.221563
102877,t,Active,Chris,Board,"",3,ILB,"6''2'"",229,1995-07-23 00:00:00,26,2,North Dakota State,4,,,,0001-01-01 00:00:00,,,,,,,306248,,13353,,20245,77059,,,8253724,31750,2021-11-19 15:12:53.576215
100895,t,Practice Squad,Travis,Fulgham,"",19,WR,"6''2'"",215,1995-09-13 00:00:00,26,3,Old Dominion,3,,,,0001-01-01 00:00:00,Travis Fulgham,Travis Fulgham,Travis Fulgham,Travis Fulgham,839325,57651,306904,839325,13735,,20762,83611,,839325,8250391,32016,2021-11-19 15:12:26.440623
100183,t,Active,Trenton,Irwin,"",7,WR,"6''2'"",207,1995-12-10 00:00:00,25,2,Stanford,2,,,,0001-01-01 00:00:00,Trenton Irwin,Trenton Irwin,Trenton Irwin,Trenton Irwin,884943,64905,306985,884943,13626,,21263,91800,,884943,8254342,32438,2021-11-19 15:13:00.833515
103670,f,Inactive,Kenneth,Dixon,"",0,RB,"5''10'"",228,1994-01-21 00:00:00,27,0,Louisiana Tech,5,,,,0001-01-01 00:00:00,Kenneth Dixon,Kenneth Dixon,Kenneth Dixon,Kenneth Dixon,693062,43413,304060,693062,10989,11284,17969,60615,,693062,6306639,29368,2021-11-19 15:11:19.361592
102942,t,Active,Rex,Burkhead,"",13,RB,"5''10'"",215,1990-07-02 00:00:00,31,2,Nebraska,9,,,,0001-01-01 00:00:00,Rex Burkhead,Rex Burkhead,Rex Burkhead,Rex Burkhead,498760,27338,300154,498760,8765,8466,14917,39976,,498760,8274975,26813,2021-11-19 15:13:14.447498
100787,f,Inactive,Bruce,Anderson III,"",0,RB,"5''11'"",210,1997-06-20 00:00:00,24,0,North Dakota State,1,,,,0001-01-01 00:00:00,Bruce Anderson III,Bruce Anderson III,Bruce Anderson III,Bruce Anderson III,888716,104284,307238,888716,13598,,20740,125474,,888716,6745702,32475,2021-11-19 15:11:42.274065
101911,t,Practice Squad,Herb,Miller,"",8,CB,"6''2'"",190,1997-11-11 00:00:00,24,0,Florida Atlantic,2,,,,0001-01-01 00:00:00,,,,,,,307439,,14192,,21521,92059,,,8276918,32396,2021-11-19 15:12:33.790572
100826,t,Active,Ashtyn,Davis,"",24,S,"6''1'"",202,1996-10-10 00:00:00,25,1,California,2,,,,0001-01-01 00:00:00,,,,,,,307710,,14447,,21925,94856,,,8254751,32738,2021-11-19 15:12:37.516465
102313,f,Inactive,Darion,Clark,"",0,TE,"6''7'"",220,1994-04-09 00:00:00,27,0,USC,1,,,,0001-01-01 00:00:00,Darion Clark,Darion Clark,,Darion Clark,696257,23574,307580,,14467,,21707,176571,,,8248687,32663,2021-11-19 15:11:48.654784
100677,t,Active,David,Johnson,"",13,RB,"6''1'"",224,1991-12-16 00:00:00,29,1,Northern Iowa,7,,,,0001-01-01 00:00:00,David Johnson,David Johnson,David Johnson,David Johnson,552409,62497,303595,552409,10148,10404,16847,55747,,552409,8254889,28474,2021-11-19 15:13:15.431654
100661,t,Injured Reserve,Patrick,Peterson,"",20,CB,"6''1'"",203,1990-07-11 00:00:00,31,0,LSU,11,Questionable,Hamstring,The Vikings have opened the 21-day practice window for Peterson as they await his return from Injured Reserve.,2021-10-18 00:00:00,Patrick Peterson,,,Patrick Peterson,465739,,300511,,7300,6481,13415,41048,,,8273955,24792,2021-11-19 15:13:43.87656
102386,t,Practice Squad,Charles,Snowden,"",6,LB,"6''7'"",240,1998-03-27 00:00:00,23,0,Virginia,0,,,,0001-01-01 00:00:00,,,,,,,,,15270,,22796,127821,,,8274101,33914,2021-11-19 15:12:44.585391
102878,t,Active,Jaylon,Ferguson,"",3,OLB,"6''5'"",275,1995-12-14 00:00:00,25,3,Louisiana Tech,3,,,,0001-01-01 00:00:00,,,,,,,306786,,13468,,20755,82071,,,8253778,31917,2021-11-19 15:12:53.607421
101703,t,Active,Shaq,Mason,"",21,G,"6''2'"",310,1993-08-28 00:00:00,28,1,Georgia Tech,7,,,,0001-01-01 00:00:00,,,,,,,303033,,10292,,16892,52069,,,8254571,28519,2021-11-19 15:13:51.958213
102306,t,Practice Squad,Geronimo,Allison,"",11,WR,"6''3'"",202,1994-01-18 00:00:00,27,2,Illinois,5,,,,0001-01-01 00:00:00,Geronimo Allison,Geronimo Allison,Geronimo Allison,Geronimo Allison,821159,52560,304281,821159,10884,11550,18269,85005,,821159,8248476,29719,2021-11-19 15:12:17.677386
101447,t,Active,Ka'imi,Fairbairn,"",13,K,"6''0'"",183,1994-01-29 00:00:00,27,1,UCLA,6,,,,0001-01-01 00:00:00,Ka'imi Fairbairn,Ka'imi Fairbairn,,Ka'imi Fairbairn,691032,29932,304226,,11031,,18215,59151,,691032,8254865,29792,2021-11-19 15:13:16.020087
100085,t,Practice Squad,Tyron,Johnson,"",25,WR,"6''1'"",193,1996-01-08 00:00:00,25,3,Oklahoma State,2,,,,0001-01-01 00:00:00,Tyron Johnson,Tyron Johnson,Tyron Johnson,Tyron Johnson,865567,60705,307105,865567,13615,,20838,91201,,865567,8275792,32511,2021-11-19 15:12:53.29785
102843,t,Injured Reserve,L.J.,Fort,"",3,OLB,"6''0'"",232,1990-01-03 00:00:00,31,0,Northern Iowa,7,Out,ACL,Fort has been placed on Injured Reserve after suffering a torn ACL and will miss the 2021-22 season.,2021-08-23 00:00:00,L.J. Fort,,,L.J. Fort,,,301716,,8526,,13892,56095,,,8253781,26370,2021-11-19 15:12:57.277271
101048,t,Active,Trey,Lance,"",31,QB,"6''4'"",224,2000-05-09 00:00:00,21,2,North Dakota State,0,,,,0001-01-01 00:00:00,Trey Lance,Trey Lance,,Trey Lance,1130975,149696,,,15198,,22493,181092,,,8274241,33391,2021-11-19 15:13:18.549299
101385,t,Practice Squad,Tyler,Coyle,"",9,S,"6''1'"",209,1998-11-14 00:00:00,23,0,Purdue,0,,,,0001-01-01 00:00:00,,,,,,,,,14362,,23001,62196,,,8274344,33717,2021-11-19 15:14:15.119627
102879,f,Inactive,Christian,Westerman,"",0,G,"6''3'"",298,1993-02-23 00:00:00,28,3,Arizona State,4,,,,0001-01-01 00:00:00,,,,,,,304087,,10895,,18078,73530,,,2522229,29395,2021-08-30 00:05:15.842027
103080,f,Inactive,Vernon,Davis,"",0,TE,"6''3'"",250,1984-01-31 00:00:00,37,0,Maryland,14,,,,0001-01-01 00:00:00,Vernon Davis,Vernon Davis,Vernon Davis,Vernon Davis,215595,6870,301312,215595,4732,3638,5084,4825,,215595,6076747,7755,2021-11-19 15:10:51.025565
102284,f,Inactive,Michael,Joseph,"",0,CB,"6''0'"",194,1995-03-19 00:00:00,26,0,Dubuque,2,,,,0001-01-01 00:00:00,,,,,,,306282,,12780,,20262,132881,,,8248760,31660,2021-11-19 15:11:31.824345
102107,t,Active,Patrick,Scales,"",6,LS,"6''3'"",228,1988-02-11 00:00:00,33,0,Utah State,6,,,,0001-01-01 00:00:00,Patrick Scales,Patrick Scales,Patrick Scales,Patrick Scales,402162,14895,302990,402162,10021,,15734,33833,,402162,8248829,25370,2021-11-19 15:12:51.223603
103671,f,Inactive,Cardale,Jones,"",0,QB,"6''5'"",253,1992-09-29 00:00:00,29,0,Ohio State,4,,,,0001-01-01 00:00:00,Cardale Jones,Cardale Jones,Cardale Jones,Cardale Jones,653682,28515,304065,653682,11007,10325,17971,60269,,653682,2730631,29373,2021-09-29 00:03:59.685568
